haz_type,unit,tot_value,aai_agg,event_id,event_name,event_date,event_frequency,frequency_unit,at_event,eai_exp,exp_lat,exp_lon,exp_crs
,,,,2119,2119,1.0,0.05,,0.0,,,,
,,,,2120,2120,1.0,0.05,,0.0,,,,
,,,,2121,2121,1.0,0.05,,0.0,,,,
,,,,2122,2122,1.0,0.05,,0.0,,,,
,,,,2123,2123,1.0,0.05,,0.0,,,,
,,,,2124,2124,1.0,0.05,,0.0,,,,
,,,,2125,2125,1.0,0.05,,0.0,,,,
,,,,2126,2126,1.0,0.05,,0.0,,,,
,,,,2127,2127,1.0,0.05,,0.0,,,,
,,,,2128,2128,1.0,0.05,,0.0,,,,
,,,,2129,2129,1.0,0.05,,0.0,,,,
,,,,2130,2130,1.0,0.05,,0.0,,,,
,,,,2131,2131,1.0,0.05,,0.0,,,,
,,,,2132,2132,1.0,0.05,,0.0,,,,
,,,,2133,2133,1.0,0.05,,0.0,,,,
,,,,2134,2134,1.0,0.05,,0.0,,,,
,,,,2135,2135,1.0,0.05,,0.0,,,,
,,,,2136,2136,1.0,0.05,,0.0,,,,
,,,,2137,2137,1.0,0.05,,0.0,,,,
,,,,2138,2138,1.0,0.05,,0.0,,,,
,,,,2139,2139,1.0,0.05,,0.0,,,,
,,,,2140,2140,1.0,0.05,,0.0,,,,
,,,,2141,2141,1.0,0.05,,0.0,,,,
,,,,2142,2142,1.0,0.05,,0.0,,,,
,,,,2143,2143,1.0,0.05,,0.0,,,,
,,,,2144,2144,1.0,0.05,,0.0,,,,
,,,,2145,2145,1.0,0.05,,0.0,,,,
,,,,2146,2146,1.0,0.05,,0.0,,,,
,,,,2147,2147,1.0,0.05,,0.0,,,,
,,,,2148,2148,1.0,0.05,,0.0,,,,
,,,,2149,2149,1.0,0.05,,0.0,,,,
,,,,2150,2150,1.0,0.05,,0.0,,,,
,,,,2151,2151,1.0,0.05,,0.0,,,,
,,,,2152,2152,1.0,0.05,,0.0,,,,
,,,,2153,2153,1.0,0.05,,0.0,,,,
,,,,2154,2154,1.0,0.05,,0.0,,,,
,,,,2155,2155,1.0,0.05,,0.0,,,,
,,,,2156,2156,1.0,0.05,,0.0,,,,
,,,,2157,2157,1.0,0.05,,0.0,,,,
,,,,2158,2158,1.0,0.05,,0.0,,,,
,,,,2159,2159,1.0,0.05,,0.0,,,,
,,,,2160,2160,1.0,0.05,,0.0,,,,
,,,,2161,2161,1.0,0.05,,0.0,,,,
,,,,2162,2162,1.0,0.05,,0.0,,,,
,,,,2163,2163,1.0,0.05,,0.0,,,,
,,,,2164,2164,1.0,0.05,,0.0,,,,
,,,,2165,2165,1.0,0.05,,0.0,,,,
,,,,2166,2166,1.0,0.05,,0.0,,,,
,,,,2167,2167,1.0,0.05,,0.0,,,,
,,,,2168,2168,1.0,0.05,,0.0,,,,
,,,,2169,2169,1.0,0.05,,0.0,,,,
,,,,2170,2170,1.0,0.05,,0.0,,,,
,,,,2171,2171,1.0,0.05,,0.0,,,,
,,,,2172,2172,1.0,0.05,,0.0,,,,
,,,,2173,2173,1.0,0.05,,0.0,,,,
,,,,2174,2174,1.0,0.05,,0.0,,,,
,,,,2175,2175,1.0,0.05,,0.0,,,,
,,,,2176,2176,1.0,0.05,,0.0,,,,
,,,,2177,2177,1.0,0.05,,0.0,,,,
,,,,2178,2178,1.0,0.05,,0.0,,,,
,,,,2179,2179,1.0,0.05,,0.0,,,,
,,,,2180,2180,1.0,0.05,,0.0,,,,
,,,,2181,2181,1.0,0.05,,0.0,,,,
,,,,2182,2182,1.0,0.05,,0.0,,,,
,,,,2183,2183,1.0,0.05,,0.0,,,,
,,,,2184,2184,1.0,0.05,,0.0,,,,
,,,,2185,2185,1.0,0.05,,0.0,,,,
,,,,2186,2186,1.0,0.05,,0.0,,,,
,,,,2187,2187,1.0,0.05,,0.0,,,,
,,,,2188,2188,1.0,0.05,,0.0,,,,
,,,,2189,2189,1.0,0.05,,0.0,,,,
,,,,2190,2190,1.0,0.05,,0.0,,,,
,,,,2191,2191,1.0,0.05,,0.0,,,,
,,,,2192,2192,1.0,0.05,,0.0,,,,
,,,,2193,2193,1.0,0.05,,0.0,,,,
,,,,2194,2194,1.0,0.05,,0.0,,,,
,,,,2195,2195,1.0,0.05,,0.0,,,,
,,,,2196,2196,1.0,0.05,,0.0,,,,
,,,,2197,2197,1.0,0.05,,0.0,,,,
,,,,2198,2198,1.0,0.05,,0.0,,,,
,,,,2199,2199,1.0,0.05,,0.0,,,,
,,,,2200,2200,1.0,0.05,,0.0,,,,
,,,,2201,2201,1.0,0.05,,0.0,,,,
,,,,2202,2202,1.0,0.05,,0.0,,,,
,,,,2203,2203,1.0,0.05,,0.0,,,,
,,,,2204,2204,1.0,0.05,,0.0,,,,
,,,,2205,2205,1.0,0.05,,0.0,,,,
,,,,2206,2206,1.0,0.05,,0.0,,,,
,,,,2207,2207,1.0,0.05,,0.0,,,,
,,,,2208,2208,1.0,0.05,,0.0,,,,
,,,,2209,2209,1.0,0.05,,0.0,,,,
,,,,2210,2210,1.0,0.05,,0.0,,,,
,,,,2211,2211,1.0,0.05,,0.0,,,,
,,,,2212,2212,1.0,0.05,,0.0,,,,
,,,,2213,2213,1.0,0.05,,0.0,,,,
,,,,2214,2214,1.0,0.05,,0.0,,,,
,,,,2215,2215,1.0,0.05,,0.0,,,,
,,,,2216,2216,1.0,0.05,,0.0,,,,
,,,,2217,2217,1.0,0.05,,0.0,,,,
,,,,2218,2218,1.0,0.05,,0.0,,,,
,,,,2219,2219,1.0,0.05,,0.0,,,,
,,,,2220,2220,1.0,0.05,,0.0,,,,
,,,,2221,2221,1.0,0.05,,0.0,,,,
,,,,2222,2222,1.0,0.05,,0.0,,,,
,,,,2223,2223,1.0,0.05,,0.0,,,,
,,,,2224,2224,1.0,0.05,,0.0,,,,
,,,,2225,2225,1.0,0.05,,0.0,,,,
,,,,2226,2226,1.0,0.05,,0.0,,,,
,,,,2227,2227,1.0,0.05,,0.0,,,,
,,,,2228,2228,1.0,0.05,,0.0,,,,
,,,,2229,2229,1.0,0.05,,0.0,,,,
,,,,2230,2230,1.0,0.05,,0.0,,,,
,,,,2231,2231,1.0,0.05,,0.0,,,,
,,,,2232,2232,1.0,0.05,,0.0,,,,
,,,,2233,2233,1.0,0.05,,0.0,,,,
,,,,2234,2234,1.0,0.05,,0.0,,,,
,,,,2235,2235,1.0,0.05,,0.0,,,,
,,,,2236,2236,1.0,0.05,,0.0,,,,
,,,,2237,2237,1.0,0.05,,0.0,,,,
,,,,2238,2238,1.0,0.05,,0.0,,,,
,,,,2239,2239,1.0,0.05,,0.0,,,,
,,,,2240,2240,1.0,0.05,,0.0,,,,
,,,,2241,2241,1.0,0.05,,0.0,,,,
,,,,2242,2242,1.0,0.05,,0.0,,,,
,,,,2243,2243,1.0,0.05,,0.0,,,,
,,,,2244,2244,1.0,0.05,,3.0,,,,
,,,,2245,2245,1.0,0.05,,0.0,,,,
,,,,2246,2246,1.0,0.05,,0.0,,,,
,,,,2247,2247,1.0,0.05,,0.0,,,,
,,,,2248,2248,1.0,0.05,,0.0,,,,
,,,,2249,2249,1.0,0.05,,0.0,,,,
,,,,2250,2250,1.0,0.05,,0.0,,,,
,,,,2251,2251,1.0,0.05,,0.0,,,,
,,,,2252,2252,1.0,0.05,,0.0,,,,
,,,,2253,2253,1.0,0.05,,0.0,,,,
,,,,2254,2254,1.0,0.05,,0.0,,,,
,,,,2255,2255,1.0,0.05,,0.0,,,,
,,,,2256,2256,1.0,0.05,,0.0,,,,
,,,,2257,2257,1.0,0.05,,0.0,,,,
,,,,2258,2258,1.0,0.05,,0.0,,,,
,,,,2259,2259,1.0,0.05,,0.0,,,,
,,,,2260,2260,1.0,0.05,,0.0,,,,
,,,,2261,2261,1.0,0.05,,0.0,,,,
,,,,2262,2262,1.0,0.05,,0.0,,,,
,,,,2263,2263,1.0,0.05,,0.0,,,,
,,,,2264,2264,1.0,0.05,,0.0,,,,
,,,,2265,2265,1.0,0.05,,0.0,,,,
,,,,2266,2266,1.0,0.05,,0.0,,,,
,,,,2267,2267,1.0,0.05,,0.0,,,,
,,,,2268,2268,1.0,0.05,,0.0,,,,
,,,,2269,2269,1.0,0.05,,0.0,,,,
,,,,2270,2270,1.0,0.05,,0.0,,,,
,,,,2271,2271,1.0,0.05,,0.0,,,,
,,,,2272,2272,1.0,0.05,,0.0,,,,
,,,,2273,2273,1.0,0.05,,0.0,,,,
,,,,2274,2274,1.0,0.05,,0.0,,,,
,,,,2275,2275,1.0,0.05,,0.0,,,,
,,,,2276,2276,1.0,0.05,,0.0,,,,
,,,,2277,2277,1.0,0.05,,0.0,,,,
,,,,2278,2278,1.0,0.05,,0.0,,,,
,,,,2279,2279,1.0,0.05,,0.0,,,,
,,,,2280,2280,1.0,0.05,,0.0,,,,
,,,,2281,2281,1.0,0.05,,0.0,,,,
,,,,2282,2282,1.0,0.05,,0.0,,,,
,,,,2283,2283,1.0,0.05,,0.0,,,,
,,,,2284,2284,1.0,0.05,,0.0,,,,
,,,,2285,2285,1.0,0.05,,0.0,,,,
,,,,2286,2286,1.0,0.05,,0.0,,,,
,,,,2287,2287,1.0,0.05,,0.0,,,,
,,,,2288,2288,1.0,0.05,,0.0,,,,
,,,,2289,2289,1.0,0.05,,0.0,,,,
,,,,2290,2290,1.0,0.05,,0.0,,,,
,,,,2291,2291,1.0,0.05,,0.0,,,,
,,,,2292,2292,1.0,0.05,,0.0,,,,
,,,,2293,2293,1.0,0.05,,0.0,,,,
,,,,2294,2294,1.0,0.05,,0.0,,,,
,,,,2295,2295,1.0,0.05,,0.0,,,,
,,,,2296,2296,1.0,0.05,,0.0,,,,
,,,,2297,2297,1.0,0.05,,0.0,,,,
,,,,2298,2298,1.0,0.05,,6.0,,,,
,,,,2299,2299,1.0,0.05,,47.0,,,,
,,,,2300,2300,1.0,0.05,,1.0,,,,
,,,,2301,2301,1.0,0.05,,0.0,,,,
,,,,2302,2302,1.0,0.05,,0.0,,,,
,,,,2303,2303,1.0,0.05,,160.0,,,,
,,,,2304,2304,1.0,0.05,,427.0,,,,
,,,,2305,2305,1.0,0.05,,38.0,,,,
,,,,2306,2306,1.0,0.05,,89.0,,,,
,,,,2307,2307,1.0,0.05,,53.0,,,,
,,,,2308,2308,1.0,0.05,,0.0,,,,
,,,,2309,2309,1.0,0.05,,3.0,,,,
,,,,2310,2310,1.0,0.05,,2.0,,,,
,,,,2311,2311,1.0,0.05,,0.0,,,,
,,,,2312,2312,1.0,0.05,,0.0,,,,
,,,,2313,2313,1.0,0.05,,0.0,,,,
,,,,2314,2314,1.0,0.05,,0.0,,,,
,,,,2315,2315,1.0,0.05,,0.0,,,,
,,,,2316,2316,1.0,0.05,,0.0,,,,
,,,,2317,2317,1.0,0.05,,0.0,,,,
,,,,2318,2318,1.0,0.05,,0.0,,,,
,,,,2319,2319,1.0,0.05,,0.0,,,,
,,,,2320,2320,1.0,0.05,,8.0,,,,
,,,,2321,2321,1.0,0.05,,1.0,,,,
,,,,2322,2322,1.0,0.05,,61.0,,,,
,,,,2323,2323,1.0,0.05,,29.0,,,,
,,,,2324,2324,1.0,0.05,,49.0,,,,
,,,,2325,2325,1.0,0.05,,266.0,,,,
,,,,2326,2326,1.0,0.05,,667.0,,,,
,,,,2327,2327,1.0,0.05,,650.0,,,,
,,,,2328,2328,1.0,0.05,,972.0,,,,
,,,,2329,2329,1.0,0.05,,1073.0,,,,
,,,,2330,2330,1.0,0.05,,831.0,,,,
,,,,2331,2331,1.0,0.05,,414.0,,,,
,,,,2332,2332,1.0,0.05,,0.0,,,,
,,,,2333,2333,1.0,0.05,,11.0,,,,
,,,,2334,2334,1.0,0.05,,409.0,,,,
,,,,2335,2335,1.0,0.05,,41.0,,,,
,,,,2336,2336,1.0,0.05,,438.0,,,,
,,,,2337,2337,1.0,0.05,,678.0,,,,
,,,,2338,2338,1.0,0.05,,798.0,,,,
,,,,2339,2339,1.0,0.05,,726.0,,,,
,,,,2340,2340,1.0,0.05,,387.0,,,,
,,,,2341,2341,1.0,0.05,,708.0,,,,
,,,,2342,2342,1.0,0.05,,1449.0,,,,
,,,,2343,2343,1.0,0.05,,1683.0,,,,
,,,,2344,2344,1.0,0.05,,1679.0,,,,
,,,,2345,2345,1.0,0.05,,1448.0,,,,
,,,,2346,2346,1.0,0.05,,1260.0,,,,
,,,,2347,2347,1.0,0.05,,692.0,,,,
,,,,2348,2348,1.0,0.05,,619.0,,,,
,,,,2349,2349,1.0,0.05,,529.0,,,,
,,,,2350,2350,1.0,0.05,,264.0,,,,
,,,,2351,2351,1.0,0.05,,306.0,,,,
,,,,2352,2352,1.0,0.05,,387.0,,,,
,,,,2353,2353,1.0,0.05,,826.0,,,,
,,,,2354,2354,1.0,0.05,,747.0,,,,
,,,,2355,2355,1.0,0.05,,250.0,,,,
,,,,2356,2356,1.0,0.05,,77.0,,,,
,,,,2357,2357,1.0,0.05,,53.0,,,,
,,,,2358,2358,1.0,0.05,,26.0,,,,
,,,,2359,2359,1.0,0.05,,174.0,,,,
,,,,2360,2360,1.0,0.05,,506.0,,,,
,,,,2361,2361,1.0,0.05,,1224.0,,,,
,,,,2362,2362,1.0,0.05,,1055.0,,,,
,,,,2363,2363,1.0,0.05,,623.0,,,,
,,,,2364,2364,1.0,0.05,,685.0,,,,
,,,,2365,2365,1.0,0.05,,1164.0,,,,
,,,,2366,2366,1.0,0.05,,995.0,,,,
,,,,2367,2367,1.0,0.05,,1288.0,,,,
,,,,2368,2368,1.0,0.05,,601.0,,,,
,,,,2369,2369,1.0,0.05,,1009.0,,,,
,,,,2370,2370,1.0,0.05,,1125.0,,,,
,,,,2371,2371,1.0,0.05,,925.0,,,,
,,,,2372,2372,1.0,0.05,,942.0,,,,
,,,,2373,2373,1.0,0.05,,657.0,,,,
,,,,2374,2374,1.0,0.05,,799.0,,,,
,,,,2375,2375,1.0,0.05,,1043.0,,,,
,,,,2376,2376,1.0,0.05,,1446.0,,,,
,,,,2377,2377,1.0,0.05,,1303.0,,,,
,,,,2378,2378,1.0,0.05,,980.0,,,,
,,,,2379,2379,1.0,0.05,,1234.0,,,,
,,,,2380,2380,1.0,0.05,,1439.0,,,,
,,,,2381,2381,1.0,0.05,,965.0,,,,
,,,,2382,2382,1.0,0.05,,870.0,,,,
,,,,2383,2383,1.0,0.05,,931.0,,,,
,,,,2384,2384,1.0,0.05,,1153.0,,,,
,,,,2385,2385,1.0,0.05,,1371.0,,,,
,,,,2386,2386,1.0,0.05,,861.0,,,,
,,,,2387,2387,1.0,0.05,,534.0,,,,
,,,,2388,2388,1.0,0.05,,91.0,,,,
,,,,2389,2389,1.0,0.05,,403.0,,,,
,,,,2390,2390,1.0,0.05,,663.0,,,,
,,,,2391,2391,1.0,0.05,,149.0,,,,
,,,,2392,2392,1.0,0.05,,69.0,,,,
,,,,2393,2393,1.0,0.05,,950.0,,,,
,,,,2394,2394,1.0,0.05,,1065.0,,,,
,,,,2395,2395,1.0,0.05,,858.0,,,,
,,,,2396,2396,1.0,0.05,,1055.0,,,,
,,,,2397,2397,1.0,0.05,,1511.0,,,,
,,,,2398,2398,1.0,0.05,,1570.0,,,,
,,,,2399,2399,1.0,0.05,,1568.0,,,,
,,,,2400,2400,1.0,0.05,,1576.0,,,,
,,,,2401,2401,1.0,0.05,,1264.0,,,,
,,,,2402,2402,1.0,0.05,,976.0,,,,
,,,,2403,2403,1.0,0.05,,278.0,,,,
,,,,2404,2404,1.0,0.05,,718.0,,,,
,,,,2405,2405,1.0,0.05,,1036.0,,,,
,,,,2406,2406,1.0,0.05,,954.0,,,,
,,,,2407,2407,1.0,0.05,,757.0,,,,
,,,,2408,2408,1.0,0.05,,181.0,,,,
,,,,2409,2409,1.0,0.05,,578.0,,,,
,,,,2410,2410,1.0,0.05,,671.0,,,,
,,,,2411,2411,1.0,0.05,,115.0,,,,
,,,,2412,2412,1.0,0.05,,0.0,,,,
,,,,2413,2413,1.0,0.05,,0.0,,,,
,,,,2414,2414,1.0,0.05,,1.0,,,,
,,,,2415,2415,1.0,0.05,,0.0,,,,
,,,,2416,2416,1.0,0.05,,0.0,,,,
,,,,2417,2417,1.0,0.05,,0.0,,,,
,,,,2418,2418,1.0,0.05,,1.0,,,,
,,,,2419,2419,1.0,0.05,,181.0,,,,
,,,,2420,2420,1.0,0.05,,8.0,,,,
,,,,2421,2421,1.0,0.05,,130.0,,,,
,,,,2422,2422,1.0,0.05,,496.0,,,,
,,,,2423,2423,1.0,0.05,,497.0,,,,
,,,,2424,2424,1.0,0.05,,364.0,,,,
,,,,2425,2425,1.0,0.05,,244.0,,,,
,,,,2426,2426,1.0,0.05,,120.0,,,,
,,,,2427,2427,1.0,0.05,,5.0,,,,
,,,,2428,2428,1.0,0.05,,15.0,,,,
,,,,2429,2429,1.0,0.05,,0.0,,,,
,,,,2430,2430,1.0,0.05,,0.0,,,,
,,,,2431,2431,1.0,0.05,,0.0,,,,
,,,,2432,2432,1.0,0.05,,0.0,,,,
,,,,2433,2433,1.0,0.05,,0.0,,,,
,,,,2434,2434,1.0,0.05,,0.0,,,,
,,,,2435,2435,1.0,0.05,,488.0,,,,
,,,,2436,2436,1.0,0.05,,593.0,,,,
,,,,2437,2437,1.0,0.05,,171.0,,,,
,,,,2438,2438,1.0,0.05,,162.0,,,,
,,,,2439,2439,1.0,0.05,,73.0,,,,
,,,,2440,2440,1.0,0.05,,31.0,,,,
,,,,2441,2441,1.0,0.05,,0.0,,,,
,,,,2442,2442,1.0,0.05,,0.0,,,,
,,,,2443,2443,1.0,0.05,,10.0,,,,
,,,,2444,2444,1.0,0.05,,0.0,,,,
,,,,2445,2445,1.0,0.05,,0.0,,,,
,,,,2446,2446,1.0,0.05,,0.0,,,,
,,,,2447,2447,1.0,0.05,,0.0,,,,
,,,,2448,2448,1.0,0.05,,0.0,,,,
,,,,2449,2449,1.0,0.05,,0.0,,,,
,,,,2450,2450,1.0,0.05,,0.0,,,,
,,,,2451,2451,1.0,0.05,,0.0,,,,
,,,,2452,2452,1.0,0.05,,0.0,,,,
,,,,2453,2453,1.0,0.05,,0.0,,,,
,,,,2454,2454,1.0,0.05,,0.0,,,,
,,,,2455,2455,1.0,0.05,,0.0,,,,
,,,,2456,2456,1.0,0.05,,0.0,,,,
,,,,2457,2457,1.0,0.05,,0.0,,,,
,,,,2458,2458,1.0,0.05,,0.0,,,,
,,,,2459,2459,1.0,0.05,,0.0,,,,
,,,,2460,2460,1.0,0.05,,0.0,,,,
,,,,2461,2461,1.0,0.05,,0.0,,,,
,,,,2462,2462,1.0,0.05,,0.0,,,,
,,,,2463,2463,1.0,0.05,,0.0,,,,
,,,,2464,2464,1.0,0.05,,0.0,,,,
,,,,2465,2465,1.0,0.05,,0.0,,,,
,,,,2466,2466,1.0,0.05,,0.0,,,,
,,,,2467,2467,1.0,0.05,,0.0,,,,
,,,,2468,2468,1.0,0.05,,0.0,,,,
,,,,2469,2469,1.0,0.05,,0.0,,,,
,,,,2470,2470,1.0,0.05,,0.0,,,,
,,,,2471,2471,1.0,0.05,,0.0,,,,
,,,,2472,2472,1.0,0.05,,0.0,,,,
,,,,2473,2473,1.0,0.05,,0.0,,,,
,,,,2474,2474,1.0,0.05,,0.0,,,,
,,,,2475,2475,1.0,0.05,,0.0,,,,
,,,,2476,2476,1.0,0.05,,0.0,,,,
,,,,2477,2477,1.0,0.05,,0.0,,,,
,,,,2478,2478,1.0,0.05,,0.0,,,,
,,,,2479,2479,1.0,0.05,,0.0,,,,
,,,,2480,2480,1.0,0.05,,0.0,,,,
,,,,2481,2481,1.0,0.05,,0.0,,,,
,,,,2482,2482,1.0,0.05,,0.0,,,,
,,,,2483,2483,1.0,0.05,,0.0,,,,
,,,,2484,2484,1.0,0.05,,0.0,,,,
,,,,2485,2485,1.0,0.05,,0.0,,,,
,,,,2486,2486,1.0,0.05,,0.0,,,,
,,,,2487,2487,1.0,0.05,,0.0,,,,
,,,,2488,2488,1.0,0.05,,0.0,,,,
,,,,2489,2489,1.0,0.05,,0.0,,,,
,,,,2490,2490,1.0,0.05,,0.0,,,,
,,,,2491,2491,1.0,0.05,,0.0,,,,
,,,,2492,2492,1.0,0.05,,0.0,,,,
,,,,2493,2493,1.0,0.05,,0.0,,,,
,,,,2494,2494,1.0,0.05,,0.0,,,,
,,,,2495,2495,1.0,0.05,,0.0,,,,
,,,,2496,2496,1.0,0.05,,0.0,,,,
,,,,2497,2497,1.0,0.05,,0.0,,,,
,,,,2498,2498,1.0,0.05,,0.0,,,,
,,,,2499,2499,1.0,0.05,,0.0,,,,
,,,,2500,2500,1.0,0.05,,0.0,,,,
,,,,2501,2501,1.0,0.05,,0.0,,,,
,,,,2502,2502,1.0,0.05,,0.0,,,,
,,,,2503,2503,1.0,0.05,,0.0,,,,
,,,,2504,2504,1.0,0.05,,0.0,,,,
,,,,2505,2505,1.0,0.05,,0.0,,,,
,,,,2506,2506,1.0,0.05,,0.0,,,,
,,,,2507,2507,1.0,0.05,,0.0,,,,
,,,,2508,2508,1.0,0.05,,0.0,,,,
,,,,2509,2509,1.0,0.05,,0.0,,,,
,,,,2510,2510,1.0,0.05,,0.0,,,,
,,,,2511,2511,1.0,0.05,,0.0,,,,
,,,,2512,2512,1.0,0.05,,0.0,,,,
,,,,2513,2513,1.0,0.05,,0.0,,,,
,,,,2514,2514,1.0,0.05,,0.0,,,,
,,,,2515,2515,1.0,0.05,,0.0,,,,
,,,,2516,2516,1.0,0.05,,0.0,,,,
,,,,2517,2517,1.0,0.05,,0.0,,,,
,,,,2518,2518,1.0,0.05,,0.0,,,,
,,,,2519,2519,1.0,0.05,,0.0,,,,
,,,,2520,2520,1.0,0.05,,0.0,,,,
,,,,2521,2521,1.0,0.05,,0.0,,,,
,,,,2522,2522,1.0,0.05,,0.0,,,,
,,,,2523,2523,1.0,0.05,,0.0,,,,
,,,,2524,2524,1.0,0.05,,0.0,,,,
,,,,2525,2525,1.0,0.05,,0.0,,,,
,,,,2526,2526,1.0,0.05,,0.0,,,,
,,,,2527,2527,1.0,0.05,,0.0,,,,
,,,,2528,2528,1.0,0.05,,0.0,,,,
,,,,2529,2529,1.0,0.05,,0.0,,,,
,,,,2530,2530,1.0,0.05,,0.0,,,,
,,,,2531,2531,1.0,0.05,,0.0,,,,
,,,,2532,2532,1.0,0.05,,0.0,,,,
,,,,2533,2533,1.0,0.05,,0.0,,,,
,,,,2534,2534,1.0,0.05,,0.0,,,,
,,,,2535,2535,1.0,0.05,,0.0,,,,
,,,,2536,2536,1.0,0.05,,0.0,,,,
,,,,2537,2537,1.0,0.05,,0.0,,,,
,,,,2538,2538,1.0,0.05,,0.0,,,,
,,,,2539,2539,1.0,0.05,,0.0,,,,
,,,,2540,2540,1.0,0.05,,0.0,,,,
,,,,2541,2541,1.0,0.05,,0.0,,,,
,,,,2542,2542,1.0,0.05,,0.0,,,,
,,,,2543,2543,1.0,0.05,,0.0,,,,
,,,,2544,2544,1.0,0.05,,0.0,,,,
,,,,2545,2545,1.0,0.05,,0.0,,,,
,,,,2546,2546,1.0,0.05,,0.0,,,,
,,,,2547,2547,1.0,0.05,,0.0,,,,
,,,,2548,2548,1.0,0.05,,0.0,,,,
,,,,2549,2549,1.0,0.05,,0.0,,,,
,,,,2550,2550,1.0,0.05,,0.0,,,,
,,,,2551,2551,1.0,0.05,,0.0,,,,
,,,,2552,2552,1.0,0.05,,0.0,,,,
,,,,2553,2553,1.0,0.05,,0.0,,,,
,,,,2554,2554,1.0,0.05,,0.0,,,,
,,,,2555,2555,1.0,0.05,,0.0,,,,
,,,,2556,2556,1.0,0.05,,0.0,,,,
,,,,2557,2557,1.0,0.05,,0.0,,,,
,,,,2558,2558,1.0,0.05,,0.0,,,,
,,,,2559,2559,1.0,0.05,,0.0,,,,
,,,,2560,2560,1.0,0.05,,0.0,,,,
,,,,2561,2561,1.0,0.05,,0.0,,,,
,,,,2562,2562,1.0,0.05,,0.0,,,,
,,,,2563,2563,1.0,0.05,,0.0,,,,
,,,,2564,2564,1.0,0.05,,0.0,,,,
,,,,2565,2565,1.0,0.05,,0.0,,,,
,,,,2566,2566,1.0,0.05,,0.0,,,,
,,,,2567,2567,1.0,0.05,,0.0,,,,
,,,,2568,2568,1.0,0.05,,0.0,,,,
,,,,2569,2569,1.0,0.05,,0.0,,,,
,,,,2570,2570,1.0,0.05,,0.0,,,,
,,,,2571,2571,1.0,0.05,,0.0,,,,
,,,,2572,2572,1.0,0.05,,0.0,,,,
,,,,2573,2573,1.0,0.05,,0.0,,,,
,,,,2574,2574,1.0,0.05,,0.0,,,,
,,,,2575,2575,1.0,0.05,,0.0,,,,
,,,,2576,2576,1.0,0.05,,0.0,,,,
,,,,2577,2577,1.0,0.05,,0.0,,,,
,,,,2578,2578,1.0,0.05,,0.0,,,,
,,,,2579,2579,1.0,0.05,,0.0,,,,
,,,,2580,2580,1.0,0.05,,0.0,,,,
,,,,2581,2581,1.0,0.05,,0.0,,,,
,,,,2582,2582,1.0,0.05,,0.0,,,,
,,,,2583,2583,1.0,0.05,,0.0,,,,
,,,,2584,2584,1.0,0.05,,0.0,,,,
,,,,2585,2585,1.0,0.05,,0.0,,,,
,,,,2586,2586,1.0,0.05,,0.0,,,,
,,,,2587,2587,1.0,0.05,,0.0,,,,
,,,,2588,2588,1.0,0.05,,0.0,,,,
,,,,2589,2589,1.0,0.05,,0.0,,,,
,,,,2590,2590,1.0,0.05,,0.0,,,,
,,,,2591,2591,1.0,0.05,,0.0,,,,
,,,,2592,2592,1.0,0.05,,0.0,,,,
,,,,2593,2593,1.0,0.05,,0.0,,,,
,,,,2594,2594,1.0,0.05,,0.0,,,,
,,,,2595,2595,1.0,0.05,,0.0,,,,
,,,,2596,2596,1.0,0.05,,0.0,,,,
,,,,2597,2597,1.0,0.05,,0.0,,,,
,,,,2598,2598,1.0,0.05,,0.0,,,,
,,,,2599,2599,1.0,0.05,,0.0,,,,
,,,,2600,2600,1.0,0.05,,0.0,,,,
,,,,2601,2601,1.0,0.05,,0.0,,,,
,,,,2602,2602,1.0,0.05,,0.0,,,,
,,,,2603,2603,1.0,0.05,,0.0,,,,
,,,,2604,2604,1.0,0.05,,0.0,,,,
,,,,2605,2605,1.0,0.05,,0.0,,,,
,,,,2606,2606,1.0,0.05,,0.0,,,,
,,,,2607,2607,1.0,0.05,,0.0,,,,
,,,,2608,2608,1.0,0.05,,0.0,,,,
,,,,2609,2609,1.0,0.05,,0.0,,,,
,,,,2610,2610,1.0,0.05,,0.0,,,,
,,,,2611,2611,1.0,0.05,,0.0,,,,
,,,,2612,2612,1.0,0.05,,0.0,,,,
,,,,2613,2613,1.0,0.05,,0.0,,,,
,,,,2614,2614,1.0,0.05,,0.0,,,,
,,,,2615,2615,1.0,0.05,,0.0,,,,
,,,,2616,2616,1.0,0.05,,0.0,,,,
,,,,2617,2617,1.0,0.05,,0.0,,,,
,,,,2618,2618,1.0,0.05,,0.0,,,,
,,,,2619,2619,1.0,0.05,,0.0,,,,
,,,,2620,2620,1.0,0.05,,22.0,,,,
,,,,2621,2621,1.0,0.05,,9.0,,,,
,,,,2622,2622,1.0,0.05,,0.0,,,,
,,,,2623,2623,1.0,0.05,,0.0,,,,
,,,,2624,2624,1.0,0.05,,0.0,,,,
,,,,2625,2625,1.0,0.05,,0.0,,,,
,,,,2626,2626,1.0,0.05,,0.0,,,,
,,,,2627,2627,1.0,0.05,,0.0,,,,
,,,,2628,2628,1.0,0.05,,0.0,,,,
,,,,2629,2629,1.0,0.05,,0.0,,,,
,,,,2630,2630,1.0,0.05,,0.0,,,,
,,,,2631,2631,1.0,0.05,,0.0,,,,
,,,,2632,2632,1.0,0.05,,0.0,,,,
